Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
2021-07-04 16:49:23,2519.3,Divij Rao,75d517c1fb22f8e635847040e3724f38cfdbc1d2d340eba2fcabd237c105caed,"Soni, Varkey and Chana",8676,Ahmednagar,INR,MasterCard,10/25,e133553ea138da0438f229cc2273c76d2e44c23a1dcc98a8e7a0d1780a3a65cc,05,079cef95-bb91-46e3-b262-5df77ba22d01,0,1,In-Person,188.182.130.138,Tablet,chanaira,Quidem aperiam temporibus illum voluptates ullam minus. Distinctio id ullam nihil laboriosam numquam neque veritatis.
2022-11-14 00:55:26,1882.48,Jivika Basak,a3888bbf8e32adb0333d24fe53f6ada630e348bb0b9101afaac6ef8945099ee7,Kothari-Badami,9851,Chennai,INR,MasterCard,04/29,fc56dbc6d4652b315b86b71c8d688c1ccdea9c5f1fd07763d2659fde2e2fc49a,12,77f8df03-35bb-4d30-9049-6a8c16e1d1c7,1,2,Online,63.247.130.43,Mobile,goelindrans,Molestiae soluta fugit illo deserunt harum. Deleniti officia aut consectetur voluptatem explicabo quisquam.
2021-07-06 11:09:22,2829.39,Vanya Kunda,21b387854d09e1905903efba8c97ad3b4d84e3d27b455fe8fd68979e984d00c9,Ganesh-Solanki,3864,Sagar,EUR,Visa,10/32,09eac95eb995b821f45353054da3c7eec5f5171fb061de72f1890679956b12a8,00,2bc5fbc9-8766-4a51-ac9a-e99d386702e0,1,2,Online,186.153.170.189,Tablet,,"Ex est eos eos consequatur. Labore soluta nesciunt optio doloremque. Asperiores necessitatibus velit officiis.
Unde dolor exercitationem natus non eos vel. Aspernatur hic maxime animi culpa quisquam."
2023-01-09 11:33:24,2481.17,Dharmajan Sehgal,5bfb2496b78cba8b4e5893e1834ff36cbcc805aafcdf290e80c338000f244513,Kara Inc,4560,Chinsurah,EUR,Visa,01/28,afa472a961fbcb09314e81b2c3eb19cd2d9fd7527582f43a3b8fd9d3ed6d893d,12,50d8e02a-f093-4f59-92b6-93084bdd7f61,0,3 or more,In-Person,218.138.156.133,Desktop,madhav36,Expedita incidunt modi pariatur expedita sequi voluptates. Dolore ullam quibusdam. Dolorem accusamus necessitatibus dicta laboriosam tenetur magnam.
2023-08-24 02:45:44,4254.19,Renee Bhargava,44c574da55c249792567373ae5b95ec5442694f5facb028b0c882c92522994a3,Venkatesh LLC,2172,Haldia,USD,American Express,03/26,87e50b28705900bb064d1e9df1bd6cf55a7efa01cc16c6cf0703f491a1f13d44,00,969f72a5-83bc-4e16-b31b-2c2d80972972,0,3 or more,In-Person,76.63.59.2,Mobile,,"Veniam sint sed dolor unde dolore animi. Debitis blanditiis quae fuga dolorum veritatis amet illum.
Ratione aperiam perferendis nesciunt nihil ipsam. Porro nemo veniam."
2020-02-08 00:35:49,1099.69,Dhanuk Sekhon,7a982aa986cc1f483053a3ededa3b82f2aa4ee6378ba5a6b889684f2f4e2f7d2,Khosla-Shah,9564,Raurkela Industrial Township,INR,American Express,09/32,3033cf66fa728da7a2940d823aad8118fb40687ebfad1147c313478b2baafe4b,00,5fb7cf00-af51-49b8-b3b7-001bd4c831f7,1,1,In-Person,174.191.191.143,Mobile,battalavanya,Beatae vel laborum atque eaque optio voluptatum. Quaerat dignissimos nobis tempora porro suscipit expedita. Modi ab dolorem incidunt quia. Sunt placeat nobis dolores atque tempora.
2023-02-09 07:10:25,2359.68,Bhamini Ranganathan,327811c4be78a04015ec3c224d2c40dba1b7b37a88c42c37429efbb43690a835,"Rana, Rama and Srinivas",6841,Khandwa,EUR,American Express,11/27,4eef24c6b8248c2271f6663f44ec0de3c2535ca396a22cf60051137d71721309,00,624d617f-035d-42b3-992f-9af94f8d6b66,1,1,Online,71.235.84.65,Mobile,arhaan04,Mollitia est architecto assumenda exercitationem. Praesentium ducimus eos.
2021-04-05 21:57:43,4722.18,Bhavin Dutta,35f36966a43613bfcf4142ada79b8d59e88f0e6d091e753aa05b6479af7b6815,Kuruvilla-Shah,8576,Dibrugarh,INR,MasterCard,02/31,fd0f7e53c5b02b688a57ee37f3d52065cb168a7b9fd5a3abd93d37e1559fbd30,05,08ebaf05-ebe4-4b13-8406-330c793a8f16,1,1,Online,143.94.76.34,Mobile,ranbirtara,"Omnis debitis nam ex occaecati.
Molestias nihil odio non. Officiis rem velit nam quis repellendus aperiam. Molestiae a veniam odit."
2021-07-10 10:48:22,177.43,Adira Chana,0517993eb65ec0adf5f131a7a576c989a4376745191411ce9e839d0d4385c374,Bail LLC,9175,Hapur,INR,Visa,12/23,f24f1a64b591544a871284bdde332d3c5d2cb109d21c03122c57d768e7c535b1,05,21b070a8-8736-48b4-9bae-f74ec953a66a,0,None,In-Person,218.249.131.176,Tablet,hkumer,"Earum eligendi rerum laborum soluta mollitia. Magnam molestiae dicta molestiae.
Expedita quas placeat delectus asperiores possimus."
2023-02-06 22:41:51,2613.54,Hrishita Char,14bbb8b78dbf4b9b73a9c3a67129cc9db9f3b5352f53c4935aa179475c4b092a,Gill-Master,6028,Raurkela Industrial Township,INR,Visa,12/31,096012b7ebcaf56d1d63b2784d2b2bbdeae080d72ad6bd1b9f7018e62a3c37d0,05,ec238ec8-408f-4db1-a67e-47785749135f,1,1,Online,147.60.63.37,Tablet,gokuldugar,"Laboriosam veritatis consectetur necessitatibus quae delectus exercitationem animi.
Temporibus soluta veniam odio error quidem. Ea quam enim. Sed doloremque asperiores ex nostrum iusto."
2022-08-20 17:45:32,251.58,Aayush Ratti,e1335a3eba9f6e4a72fc0755e2569ff2788afaaa20c41f2a3d7a3b67416fa8b0,"Srinivas, Chokshi and Din",6035,Bhilai,INR,Visa,10/24,ffc3fb0bddd8a6078bd13047fbeec90ff0848abd153c7bf511c09082190499cd,00,3e0326e3-77ba-4532-8aef-3fb076e1c5b3,1,1,Online,213.10.44.110,Tablet,,Officiis ducimus repellat deleniti perferendis repudiandae repellendus nemo. Ex ea corporis quae nisi consequuntur iusto. Numquam recusandae non maiores.
2021-10-01 21:47:25,1905.21,Ranbir Acharya,f60c732daace2f74a5a3382bcbc161fed04aec4b0622c4713ef76f048c8128e4,Kota-Verma,7135,Ramagundam,EUR,American Express,01/27,b471aeea26820f379ea5ca12029f2788ef4eee3f833e6633e5dd4bccda9e0d3f,05,3268dae5-15b1-4675-88f2-a07420b7723a,0,None,Online,192.225.109.82,Tablet,pthakkar,"Ea voluptates eligendi facilis iusto reprehenderit veniam quaerat. Eos numquam temporibus sunt sit facilis pariatur.
Occaecati quis reprehenderit tempore tenetur."
2022-07-12 05:29:10,4883.34,Madhav Sampath,fa126a1a14130379f167d0404e050ad769fcdc6a9ce6c8e6cc749b1ac45a6210,Handa Inc,4890,Vijayawada,EUR,American Express,03/33,eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,12,14921068-f067-4e2f-98b6-a11afc8420e8,1,2,In-Person,187.231.78.63,Mobile,,"Sequi impedit porro doloribus dolores ipsum neque. Sint blanditiis dolor modi.
Excepturi impedit accusamus dicta. Ipsa iure doloribus possimus eos. Unde minus dicta commodi assumenda expedita."
2022-12-08 21:55:56,4310.64,Chirag Yohannan,d4e171df3867aeafd824d78989a48efdfab6eff354f21a27bc0ff71e8a05a43b,"Jayaraman, Viswanathan and Acharya",6759,Hubli–Dharwad,EUR,American Express,03/33,4f97f2eebf92cde58c103466712fa2f65b10d06ff8f1934d78ff592fa0575e27,05,03bcae96-f01c-4c6b-9a24-7d83fa29c63e,0,3 or more,In-Person,8.161.8.219,Mobile,,"Maxime repudiandae eum. Voluptate tempora eaque incidunt.
Accusantium aut maiores nostrum nulla. Minima dolorum eaque veritatis iure."
2021-11-09 21:43:06,2332.02,Hazel Chhabra,b4ab88dd506dae72c5ec3fb03188a3407dbc380bd78cfb8f0899ce5ac3ec7087,"Bora, Dasgupta and Basu",1359,Srikakulam,INR,MasterCard,11/31,0e78437805639c14d6413de94c031fd1babdb561b7728d31ae06bfc5ff1766d4,00,66482d33-0284-439e-8662-96e0691fb632,0,2,Online,187.91.57.36,Desktop,bandibaiju,Sed atque error rem molestias aut accusantium quam. Vel necessitatibus ipsa labore at.
2020-03-19 14:47:35,4246.6,Seher Koshy,98ef79dd1ee1a5fc5c4cbc02f45978d918e5aae87e92706f43c717d46aeee4ac,Sehgal-Roy,3267,Ambattur,EUR,American Express,04/26,d86580a57f7bf542e85202283cb845953c9d28f80a8e651db08b2fc0b2d6a731,05,e021595a-3336-40f5-9115-79a52c3f7d20,1,1,In-Person,27.171.170.112,Desktop,indrajitanne,"Et iure ipsa rem possimus. Quasi minus officia.
Repellat maiores debitis doloremque. Ex soluta ut inventore. Quae quas corrupti fugit."
2022-05-27 04:55:09,4748.35,Ela Contractor,ea96f046a1452d29d83b5d67fa0ea312069a612d5c3351df79da51e17c18fdae,Bora-Bandi,7313,Hindupur,USD,American Express,03/24,b86e34f45be0f49c963011d31b4cec98a21943e72fb4a5dde40953a5e3c5a0e6,00,5490c3ce-07ec-48ed-aba8-725e4dc45966,1,1,Online,136.220.160.131,Desktop,,"Rerum ea dolore minus aperiam dignissimos sit.
Explicabo soluta deserunt quo odio. Repellendus architecto distinctio voluptatum esse voluptate fugit voluptatibus."
2020-06-12 23:47:21,1330.59,Prerak Saraf,9351032f319122eb98d2f9ba7555be788be56775e89f68cef339985d3767c8e8,Tandon-Sura,1195,Bareilly,USD,Visa,01/32,5ef6514ed3304cf62b950982541114ac352c52729dbf80747775a9d1a733af93,05,5ba80251-3f60-4114-9e53-31d44acfa166,1,None,In-Person,43.207.242.25,Desktop,,"Fuga minus numquam. Quis maxime facere.
Tenetur officiis ipsum sit. Accusantium minima dolor atque. Dolorum amet nihil. Itaque soluta corrupti saepe."
2022-03-16 21:35:52,2011.25,Ivana Manda,5d4cbd801d533d5a984b551a6c3bdd039c1d2dc60c713e1f0689d85ec9a87c8c,Subramanian PLC,4082,Moradabad,USD,MasterCard,10/28,d1c78c9aa5dcb0991f46b25fbaaa359d7d5823ac7a2a94c4d4a31da42a26c24f,12,2ba3db24-b6cc-486f-ae30-3355a76c57cd,0,3 or more,In-Person,196.197.180.139,Mobile,brarnakul,"Alias magnam architecto a eum. Repudiandae consequatur esse nihil doloremque non.
Debitis illum delectus corrupti culpa odit sunt. Natus assumenda vel architecto illum impedit."
2023-04-18 07:13:42,4995.04,Aaryahi Sharma,a57668887055b798b120b991dbc572865903ab9e63e8c8cdeb30617053d7790a,Deep-Tank,9266,Bardhaman,USD,American Express,03/30,02c000a36dcd047f5738f5abfda07dc3b6d56fc44ea752c8f45b965f6fc04c1e,12,651b8dc9-c9dc-47b5-a2f5-007d03efa650,0,3 or more,Online,8.72.112.1,Mobile,,"Assumenda reprehenderit ipsam ex optio facere dolores. Commodi ex atque aperiam.
Odit illum qui perspiciatis neque. Et unde molestias labore."
2021-12-31 06:53:52,199.05,Arhaan Barman,f09ceb499e50707ba52859bb608ee6f59184eaae28ba856597bdee0b14d56a4b,"Ravel, Sawhney and Lad",3942,Gopalpur,EUR,American Express,05/33,5344c4110f483793dc352c388e67776724c36b4bea3ffda6cab7c75b9c65aceb,05,72af668d-358c-43a7-9211-fe36f66922bb,1,2,Online,210.114.229.187,Desktop,,Aliquam architecto sint iusto aspernatur maxime. Odio modi earum nobis.
2021-01-24 23:27:59,3529.78,Dhanush Kothari,4d7c9beba1982803bcb4c5cda4ceecf3ac036ef3a4e6fa5c9cabe8e70d8108ba,Sastry Inc,3757,Nagpur,INR,MasterCard,12/29,219de1387a6743e583e805aad3bf0ffc69dc2107e6d233d43ee8ab62434729e9,00,a90ef922-10ae-4af9-b43f-68baead0a0eb,0,None,Online,64.54.14.231,Tablet,wsanghvi,"Voluptatem rem sequi perspiciatis quisquam ut. Dolor officia aliquam maiores.
Tempora nemo magnam incidunt. Deserunt velit voluptatibus minima provident. Labore ut harum unde quaerat neque."
2023-05-17 01:20:40,2196.2,Advika Mallick,b46710891ebcbc47e3a3ba9594928a8ed7bb8016a4de18b277b0cbba9a9a96fd,Taneja Ltd,7122,Burhanpur,INR,American Express,11/24,c62ce8b4e927f02f91742ab99d269a17e05d47f12b2275cec9d353e711ddc218,05,eded330f-0b41-42f2-96b0-0f03e585a1af,0,None,In-Person,137.244.157.198,Mobile,ahegde,Totam quis nam aperiam. Recusandae officia repellat quos. Facere excepturi aperiam illo tempora harum.
2022-07-19 21:45:12,2079.92,Vivaan Dhar,f090d807a00f430768767baf3cfebbac1dff62021a889b6f8e8d097fcdbe02b0,"Saini, Chacko and Jaggi",7887,Akola,USD,American Express,10/25,33de253288ec0ae86ccb537636875ea4da12a51ba1b98b336cf2298d8cc1861b,12,a9365a4e-f532-4381-8c87-381723289738,0,3 or more,Online,202.177.136.221,Tablet,,"Nulla sequi aut numquam. Ipsum officiis quas non nam aliquid sit. Doloribus ullam veniam omnis ad sequi. Sed reiciendis aliquam assumenda.
Ipsum veritatis voluptates expedita adipisci reprehenderit."
2021-02-21 16:06:22,2753.77,Vardaniya Bora,b1b8ced8df2e64277945c86fd4714e74b11d9a0c522893076c97d96426e0ee34,"Joshi, Brar and Wali",8755,Hubli–Dharwad,INR,American Express,11/32,000f21ac06aceb9cdd0575e82d0d85fc39bed0a7a1d71970ba1641666a44f530,00,75008a4c-f8e2-4fc9-a47c-769e0cd4485c,0,3 or more,Online,202.35.162.9,Desktop,,"Iusto tempore animi. Aspernatur cumque odio. Eligendi aliquam quis voluptatem.
Error autem voluptatem. Quod asperiores vitae eligendi dicta."
2022-10-12 20:44:00,646.58,Bhamini Jayaraman,06b6eed35e42d44a2b8fd9a019c96bf21342ba254bff05e33d17a102353e3347,Issac PLC,6935,Kadapa,USD,American Express,07/24,fce86e339dc3131c489202ec3b6c8d4319c61f152b3541ba0e4141e5d5c3fac3,12,e17d0b18-9384-4b7f-9254-183d0e8d943e,0,3 or more,In-Person,168.162.189.111,Tablet,,Architecto ducimus excepturi blanditiis quasi error. Illo aperiam voluptatibus. Quaerat expedita autem impedit voluptatum molestias. Quas officiis inventore sapiente reiciendis error.
2023-01-24 18:10:54,2641.12,Abram Dhillon,b95139d08e1aca590d3a8658c1cba6fa08fee522c1a09931d7db30179fd84faa,Sarkar and Sons,4638,Mau,EUR,MasterCard,05/29,a5ccb1c538e34663a658b1be28b16455ee5285efb10e6f1d4caba1f69ec9782b,00,5b38ff6a-ddbf-4378-9022-fc1f2136112c,1,None,Online,60.182.236.203,Desktop,taurora,Quibusdam molestiae tenetur doloremque eos. Facilis sunt asperiores quam impedit. Debitis modi incidunt omnis minima nihil expedita.
2021-10-28 07:26:38,4193.1,Siya Chakrabarti,32eced8b9e90e2f81e8e2ec07c14bd939f93bbe40c76f52dc8bce88ab86f6695,Dar-Bobal,4311,Kollam,USD,Visa,02/29,5afbd86adcb5b7f9e20ef868c7d3140f15df20e24e04d410188a3fc668417264,12,5bb6f262-2f8f-4589-b86e-445686647541,0,None,In-Person,218.109.203.165,Mobile,gokul25,Consequatur deserunt doloribus nostrum distinctio corrupti. Aliquid architecto nisi quidem laudantium eaque porro. Id ad unde officia.
2021-09-12 02:57:43,2443.33,Veer Bahri,bda82e62e8384198133f351dee030c0be34c9bba749f9930638dc1624124518b,Bassi PLC,5440,Baranagar,INR,Visa,09/29,ad21a2b810af49a8b9241e10dfce3a016987441cc93aa72feae47dd017ddf0bb,05,2a001b4b-89e7-447b-b855-2ddc9d120f97,1,1,Online,203.108.123.100,Tablet,,"Dolorum explicabo porro perspiciatis. Quam saepe explicabo totam nobis eveniet. At ab maxime earum neque.
Repudiandae totam ex neque labore animi. Beatae totam veritatis eius molestias aut."
2022-04-07 06:20:09,473.17,Devansh Buch,0cf39543276de2ff3a6e334a1c15bf37137d4db7a1c8e439f353eb0cbe82fe8d,Wason-Bhakta,3039,South Dumdum,USD,Visa,11/32,3963317a2b410e5357f4d839787aedb9ceef495514fe5cd91f846ab3a59621e0,05,b192256a-cb67-4cb4-a194-23ff5ef45e4b,1,2,Online,194.177.231.224,Mobile,fseshadri,Excepturi enim amet blanditiis iure itaque eius. Minima necessitatibus suscipit.
2022-12-13 22:06:57,3878.14,Anvi Ghosh,d02be950cc5ed30e3e98cbf9b52725494b6defb41b32c5c09d2726c8a38cba5c,"Bawa, Swaminathan and Hegde",7011,Tenali,EUR,American Express,06/33,c0d2d188feaa1562d9a1ca041b28896773ad5cf55793d9c056a2ece46eb3667a,00,baaceefd-43cd-4178-82e5-37646e6c06d0,1,None,Online,213.161.97.160,Tablet,ajha,"Error qui occaecati perspiciatis iste. Vitae eos aliquid. Repellat voluptatum debitis facilis quibusdam.
Non cupiditate omnis expedita laboriosam. Ad eum repudiandae quo eligendi eligendi eveniet."
2021-11-06 00:50:08,4759.41,Diya Andra,cf26b1162f258587eb3f866f9de0bdb1ab39f81618824d768b29429e789d2f57,Malhotra Group,3095,Mangalore,EUR,MasterCard,11/30,6aac0cf87a32e631536122c3f2f9a2df215f56f28792a43a8658b0593f2e5255,12,73fd987e-fc3d-48a4-a0c5-9a48e9968871,1,3 or more,Online,90.12.43.106,Mobile,gatik41,"Autem perspiciatis asperiores nam. Nam fuga veniam cupiditate. Deleniti voluptates odio.
Nobis perspiciatis ut provident."
2023-03-17 03:18:16,3153.54,Tushar Tata,9fbb8035a955c4983e9968adee24f7ad9c9fe37f7d7caa831651431a2dd9661c,"Khosla, Salvi and Chauhan",1826,Pondicherry,EUR,Visa,03/30,303c8bd55875dda240897db158acf70afe4226f300757f3518b86e6817c00022,00,c49ac451-9a99-42c3-af52-e3f2929dc8a1,1,3 or more,Online,3.182.55.191,Desktop,ssunder,"Maxime eaque soluta minus aliquam eligendi. Neque velit tempora deleniti.
Pariatur excepturi temporibus quae natus harum. Iusto facilis accusamus.
Odio ut nobis eum nostrum."
2022-06-12 16:36:16,3453.2,Pranay Apte,d04568d753a6e3bf112b5ad8278fe6beb7f9c7d06527d9244f71c5519ab42502,Srivastava-Devi,6764,Bally,USD,Visa,09/27,620c9c332101a5bae955c66ae72268fbcd3972766179522c8deede6a249addb7,12,51a6bbc6-d8a2-40fd-8c79-1fe7368e7b3d,1,3 or more,Online,205.155.241.80,Tablet,jiya31,"Veritatis enim delectus perferendis. Ut nobis aliquam saepe sunt.
Officia adipisci eius libero. Doloribus magni molestiae esse quam doloribus laudantium. Earum reiciendis veniam sequi."
2023-05-24 07:22:58,1633.02,Manjari Batta,d38f46df8203a901a4dc05067852a300c73ca78b09ab38ef48f518a9e08b105a,Sur and Sons,8082,Kadapa,EUR,Visa,08/26,023849c38925e2af028a2eb4e1dc41afd7dc7a238195c1c2ae00438d1dae00e1,12,f0bd49cb-01f6-4d3b-b84d-06f64354ecbb,1,2,In-Person,201.244.222.173,Mobile,,"Laudantium enim necessitatibus facilis.
Voluptatum in aperiam error praesentium possimus. Aliquid provident deleniti odit quas alias temporibus. Ad dolore tempore nisi quisquam placeat."
2021-08-30 08:05:32,3612.45,Aayush Setty,ad8cc41300d56b9203c8b736f218cba318c62d6adb03558fcb6a2a647630031b,Choudhary Ltd,6642,Aurangabad,USD,MasterCard,02/25,6953c2a883537cc80135516935de542987c2cd76f94d8cbf2ad004d7bf4c6195,00,839661df-1058-4957-b503-5cc875d16ffa,1,1,In-Person,197.116.115.48,Mobile,eedwin,"Iusto maiores alias sequi repellendus ab. Saepe neque eius reprehenderit. Vitae amet corporis necessitatibus.
Aperiam impedit odit omnis corporis quas. Quae incidunt illo."
2022-11-23 20:44:19,4043.35,Divij Kala,12ce15fbe6e16969cda49687e9ae16b0d548dd9950b99ba54fc04a446c441756,Toor-Sunder,1065,Deoghar,USD,American Express,08/28,e1981523bc0228de6f7cea5a874721c52f2d6b6e4c09193e689bebf67db9f6ab,00,8f68a46f-9af5-454d-a4e9-7bbacf898e2b,1,None,In-Person,36.182.113.192,Tablet,singhalyashvi,Esse in laboriosam. Impedit corporis veniam id magni nemo. Dicta voluptates placeat cum sequi velit.
2020-06-13 10:53:16,4390.79,Emir Ravel,c425e2ecf75bb5379bac24de9837498aa2340a96b16d4cec59a4348910c76d61,Goda-Mallick,1250,Bardhaman,EUR,American Express,07/29,68e1e435db6ab43fd38ae5df6c6a03b50a5c9c6290f4691e1b670a786c0ebe12,00,44c2d8cd-4512-458a-b10e-9656be8cdd49,1,2,In-Person,65.2.102.199,Mobile,udutt,Atque molestiae consequatur sapiente exercitationem expedita. Odio explicabo quas occaecati numquam fuga architecto. Vero mollitia laudantium voluptate.
2023-08-04 16:52:55,353.86,Tara Kuruvilla,e24cc31b69196155e3ef950cba482846f9b8681fad4447f42bf00848903e9789,"Yohannan, Chaudry and Sachdev",8866,Gurgaon,EUR,MasterCard,02/27,556d7dc3a115356350f1f9910b1af1ab0e312d4b3e4fc788d2da63668f36d017,00,ad55a712-aada-487a-83fa-b3c16870b294,1,None,Online,209.85.251.62,Mobile,umangiyengar,Ipsa porro doloribus explicabo. Ipsum deleniti nihil repellendus possimus ullam aliquid.
2022-09-01 14:56:55,3594.83,Mahika Sarin,7f55ba67af46724b74f2b7787e66d662c3748b63f81523a11363ef17d42b5610,"Kapur, Ramaswamy and Tella",9121,Kamarhati,INR,Visa,07/27,826e27285307a923759de350de081d6218a04f4cff82b20c5ddaa8c60138c066,05,43173a91-8a3b-4517-a67c-93078b53d637,0,1,Online,80.4.202.82,Desktop,seshadrilagan,Qui et officiis consectetur. Excepturi odio esse nesciunt delectus at.
2022-08-28 08:18:33,3991.51,Tanya Sangha,3b5df4f46d6c9325f5ccbcd125b3423f1b87dc502d4c65e482966ee06e197d3c,"Samra, Comar and Chanda",4694,Hindupur,EUR,American Express,11/32,b1585fdb272b31401eaac5dd46a936c1c09b4861e53e23f12ac72fc077b3c82c,00,3e6b0b63-36fd-4085-bdf8-fc189a177ef3,0,1,Online,206.213.255.168,Desktop,diya22,"Ipsum temporibus laudantium quam. Accusamus nisi unde minus vel assumenda.
Eaque sequi esse. Veniam aperiam sit quia dolore harum perferendis sequi. Ducimus cumque assumenda optio vero numquam."
2020-03-07 11:28:32,3194.14,Nirvaan Kara,a213fd9818c7beb52662aa0975dbf1049013582ee40e2c17d18d55e8bc158c35,Chatterjee-Bhasin,6728,Jabalpur,INR,American Express,09/26,c7e616822f366fb1b5e0756af498cc11d2c0862edcb32ca65882f622ff39de1b,12,a1e4f7fb-cd83-482a-9750-3551d76f5fab,1,None,In-Person,57.145.148.17,Desktop,aarna89,Necessitatibus a ipsam molestias accusamus reprehenderit. Et blanditiis quis vel cum odit unde. Maxime sit temporibus incidunt neque tempora provident. Omnis recusandae nemo facilis.
2021-08-20 04:26:30,2192.7,Rasha Krishnamurthy,67af162a004a051a4e4d00d9dc42ff92b1a65581f813c3a7673ba0eaf80194d5,Kumer LLC,8415,Alwar,USD,Visa,04/28,e888a676e1926d0c08b5f11fb9116df58b62604b05846f39f8d6fc4dd0ba31f1,05,7b426007-aecc-4599-be88-3e092eab7889,1,1,Online,188.93.4.75,Tablet,,Praesentium delectus deleniti ipsum excepturi. Dolor quis occaecati eaque quia.
2021-08-27 12:37:16,4344.77,Zara Bhatnagar,cbff569115704b2bcf13a8a92652810f65ee382ebda87823f23bbe117ed3e689,"Bhatti, Tandon and Soni",5656,Kochi,USD,MasterCard,08/30,011af72a910ac4acf367eef9e6b761e0980842c30d4e9809840f4141d5163ede,00,b276adbc-dadd-4c85-aa35-c8c82ba4e7c2,0,None,Online,184.112.191.122,Desktop,,Est provident debitis molestias provident dolor quis. Ducimus excepturi ratione sunt. Nostrum tenetur praesentium cupiditate odio qui ullam.
2023-05-03 12:31:02,4157.09,Priyansh Sagar,c234d8de2e405d740153f29d4d2cb9590f8c7bd1d56da7074dcc82ae38c28b09,"Ramesh, Tank and Sandal",6314,Kottayam,USD,American Express,05/27,23c86fe0b82751dd26898101c795c448dc076f37ba10bd3d16e57f7e0a2c9d58,12,14f1f7bf-2d0e-494f-af59-a14591c7638b,0,None,Online,202.2.173.253,Mobile,zbandi,Consectetur nihil tenetur hic tempora natus. Fugit officiis ipsa temporibus quos aut saepe nam.
2022-06-28 05:12:31,3111.05,Parinaaz Dass,9be5378a1d357a631a3e25132776a480fd5fe29c63742c5028f3750ef4bdd9fd,Wable Ltd,8464,Kolkata,EUR,American Express,12/26,b1556dea32e9d0cdbfed038fd7787275775ea40939c146a64e205bcb349ad02f,12,d409b6ae-d11c-437c-88ac-5cd60cf9323f,0,None,Online,181.81.229.115,Mobile,kartik19,Fugit dignissimos similique sequi. Labore voluptatem laborum pariatur porro facilis quisquam. Animi temporibus pariatur tempora. Mollitia neque veritatis maiores.
2023-06-13 17:43:58,2375.23,Rhea Srivastava,bc15ef9f147571851af849e2e778b947844b8c1d93409bde426be0460fd8fb36,"Virk, Ray and Dora",2722,Bilaspur,EUR,MasterCard,09/33,9e6a72557ada15d02001f024f43f06edc4a31437e0e1bb3eeac36ca2d0c4fda7,05,63f77190-53db-4817-938e-a4a0fa1eda73,0,1,In-Person,126.36.46.42,Tablet,,Tenetur assumenda delectus magni debitis omnis ab. Sequi minus molestiae quos incidunt voluptas animi. Atque possimus exercitationem quia optio nihil minima maxime.
2020-12-08 19:00:32,1067.1,Ivana Lala,b22ebf68e790f19e6ad350e091f8fe499f481872fb111006a13c94630a4c99d2,Deo-Wagle,1247,Phusro,EUR,MasterCard,06/26,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,12,eabcef10-c0ab-4d53-92a9-bdad34e18c0c,1,1,Online,210.22.152.32,Mobile,gollaraghav,Earum magnam mollitia alias qui sunt vero debitis. Atque officiis laudantium. Molestiae quae similique ducimus animi.
